timestamp,lemon_id,diameter_cm,confidence
2024-03-03 07:30,4,5.944,0.991
2024-03-03 07:30,7,6.045,0.923
2024-03-03 07:30,19,6.768,0.937
2024-03-03 07:30,23,6.562,0.91
2024-03-03 08:00,7,6.219,0.988
2024-03-03 08:00,8,7.231,0.993
2024-03-03 08:00,8,7.101,0.95
2024-03-03 08:00,20,5.821,0.961
2024-03-03 08:30,1,6.953,0.956
2024-03-03 08:30,5,8.893,0.916
2024-03-03 08:30,7,5.801,0.94
2024-03-03 08:30,8,7.202,0.947
2024-03-03 08:30,11,8.662,0.981
2024-03-03 08:30,11,8.293,0.971
2024-03-03 08:30,21,6.536,0.93
2024-03-03 09:00,1,6.965,0.978
2024-03-03 09:00,2,7.422,0.914
2024-03-03 09:00,10,6.605,0.957
2024-03-03 09:00,12,7.207,0.943
2024-03-03 09:00,13,7.655,0.971
2024-03-03 09:00,15,8.273,0.89
2024-03-03 09:00,16,8.21,0.922
2024-03-03 09:00,19,6.64,0.98
2024-03-03 09:00,24,7.452,0.908
2024-03-03 09:30,1,7.073,0.996
2024-03-03 09:30,2,7.386,0.946
2024-03-03 09:30,7,6.121,0.362
2024-03-03 09:30,8,7.514,0.934
2024-03-03 09:30,9,7.239,0.948
2024-03-03 09:30,12,7.168,0.925
2024-03-03 09:30,21,6.63,0.867
2024-03-03 10:00,10,6.692,0.983
2024-03-03 10:00,15,8.127,0.924
2024-03-03 10:00,22,6.117,0.98
2024-03-03 10:00,24,7.703,0.976
2024-03-03 10:30,4,5.798,0.907
2024-03-03 10:30,9,7.255,0.964
2024-03-03 10:30,24,7.687,0.971
2024-03-03 11:00,2,7.399,0.944
2024-03-03 11:00,3,7.699,0.997
2024-03-03 11:00,6,5.412,0.89
2024-03-03 11:00,6,5.434,0.943
2024-03-03 11:00,11,8.254,0.992
2024-03-03 11:30,7,6.065,0.958
2024-03-03 11:30,10,6.613,0.94
2024-03-03 11:30,15,8.346,0.934
2024-03-03 11:30,17,7.999,0.94
2024-03-03 11:30,22,5.835,0.921
2024-03-03 11:30,24,7.355,0.907
2024-03-03 12:00,3,7.698,0.955
2024-03-03 12:00,21,6.322,0.994
2024-03-03 12:00,23,6.815,0.958
2024-03-03 12:30,1,7.021,0.97
2024-03-03 12:30,13,7.613,0.977
2024-03-03 12:30,22,6.018,0.934
2024-03-03 13:00,15,8.288,0.993
2024-03-03 13:00,15,8.31,0.98
2024-03-03 13:30,7,5.929,0.899
2024-03-03 13:30,9,7.546,0.953
2024-03-03 13:30,15,8.249,0.963
2024-03-03 13:30,17,7.893,0.945
2024-03-03 13:30,18,6.374,0.967
2024-03-03 13:30,22,6.136,0.946
2024-03-03 14:00,1,7.211,0.904
2024-03-03 14:00,2,7.489,0.954
2024-03-03 14:00,3,7.654,0.99
2024-03-03 14:00,7,6.059,0.932
2024-03-03 14:00,24,7.56,0.992
2024-03-03 14:30,5,9.179,0.967
2024-03-03 14:30,5,8.906,0.915
2024-03-03 14:30,11,8.288,0.955
2024-03-03 14:30,14,6.127,0.634
2024-03-03 14:30,17,7.97,0.918
2024-03-03 14:30,23,6.691,0.982
2024-03-03 15:00,1,7.281,0.961
2024-03-03 15:00,2,7.235,0.995
2024-03-03 15:00,3,7.717,0.392
2024-03-03 15:00,6,5.556,0.993
2024-03-03 15:00,8,7.151,0.957
2024-03-03 15:00,10,6.713,0.955
2024-03-03 15:00,23,6.82,0.907
2024-03-03 15:30,3,7.743,0.96
2024-03-03 15:30,9,7.238,0.978
2024-03-03 15:30,12,7.09,0.987
2024-03-03 15:30,14,5.986,0.962
2024-03-03 15:30,24,7.466,0.909
2024-03-03 16:00,3,7.402,0.923
2024-03-03 16:00,3,7.808,0.921
2024-03-03 16:00,11,8.474,0.933
2024-03-03 16:00,15,8.218,0.981
2024-03-03 16:00,18,6.444,0.959
2024-03-03 16:30,4,6.062,0.955
2024-03-03 16:30,4,5.898,0.87
2024-03-03 16:30,6,5.502,0.953
2024-03-03 16:30,10,6.696,0.956
2024-03-03 16:30,13,7.601,0.972
2024-03-03 16:30,18,6.371,0.939
2024-03-03 16:30,19,6.648,0.987
2024-03-03 16:30,23,6.742,0.862
2024-03-03 17:00,5,8.833,0.909
2024-03-03 17:00,8,7.1,0.91
2024-03-03 17:00,21,6.372,0.951
2024-03-03 17:00,22,6.28,0.947
2024-03-03 17:00,24,7.685,0.939
2024-03-03 17:30,1,6.955,0.962
2024-03-03 17:30,2,7.292,0.908
2024-03-03 17:30,9,7.421,0.973
2024-03-03 17:30,10,6.646,0.96
2024-03-03 18:00,5,8.94,0.92
2024-03-03 18:00,8,7.304,0.944
2024-03-03 18:00,10,6.628,0.924
2024-03-03 18:00,11,8.371,0.968
2024-03-03 18:00,14,5.989,0.91
2024-03-03 18:00,24,7.39,0.979
2024-03-03 18:30,2,7.241,0.918
2024-03-03 18:30,20,6.056,0.919
2024-03-03 18:30,21,6.559,0.953
2024-03-03 19:00,3,7.501,0.971
2024-03-03 19:00,5,9.161,0.946
2024-03-03 19:00,16,8.007,0.899
2024-03-03 19:00,20,5.795,0.983
2024-03-03 19:30,20,5.769,0.989
2024-03-03 19:30,21,6.503,0.903
2024-03-04 06:00,2,7.741,0.938
2024-03-04 06:00,18,6.641,0.672
2024-03-04 06:00,23,6.698,0.965
2024-03-04 06:30,3,7.755,0.923
2024-03-04 06:30,6,5.697,0.942
2024-03-04 06:30,6,5.564,0.893
2024-03-04 06:30,17,7.884,0.953
2024-03-04 07:00,12,7.295,0.978
2024-03-04 07:00,22,6.154,0.939
2024-03-04 07:30,5,8.977,0.99
2024-03-04 07:30,12,7.232,0.954
2024-03-04 07:30,21,6.637,0.981
2024-03-04 07:30,24,7.531,0.96
2024-03-04 08:00,6,5.931,0.96
2024-03-04 08:00,14,5.816,0.964
2024-03-04 08:00,22,6.186,0.966
2024-03-04 08:30,19,6.958,0.957
2024-03-04 09:00,1,7.188,0.974
2024-03-04 09:00,7,6.179,0.897
2024-03-04 09:00,8,7.721,0.675
2024-03-04 09:00,9,7.366,0.928
2024-03-04 09:00,11,8.511,0.976
2024-03-04 09:00,15,8.411,0.913
2024-03-04 09:00,18,6.704,0.863
2024-03-04 09:00,21,6.553,0.949
2024-03-04 09:30,14,6.108,0.917
2024-03-04 09:30,15,8.388,0.96
2024-03-04 09:30,17,8.133,0.892
2024-03-04 09:30,19,6.849,0.956
2024-03-04 10:00,1,7.545,0.948
2024-03-04 10:00,8,7.273,0.92
2024-03-04 10:00,10,6.665,0.477
2024-03-04 10:30,2,7.53,0.984
2024-03-04 10:30,6,5.369,0.962
2024-03-04 10:30,8,7.191,0.958
2024-03-04 10:30,13,7.534,0.527
2024-03-04 10:30,13,7.566,0.427
2024-03-04 10:30,13,7.59,0.981
2024-03-04 11:00,3,7.607,0.966
2024-03-04 11:00,4,5.97,0.978
2024-03-04 11:00,15,8.249,0.976
2024-03-04 11:00,21,6.903,0.933
2024-03-04 11:30,2,7.59,0.927
2024-03-04 11:30,17,8.06,0.953
2024-03-04 11:30,22,6.498,0.922
2024-03-04 12:00,5,9.002,0.918
2024-03-04 12:00,7,6.319,0.97
2024-03-04 12:00,11,8.731,0.676
2024-03-04 12:00,13,7.562,0.936
2024-03-04 12:30,3,7.273,0.99
2024-03-04 12:30,4,5.963,0.97
2024-03-04 12:30,14,6.179,0.962
2024-03-04 12:30,17,8.111,0.949
2024-03-04 12:30,18,6.721,0.96
2024-03-04 13:00,12,7.058,0.606
2024-03-04 13:00,13,7.69,0.885
2024-03-04 13:00,20,5.748,0.993
2024-03-04 13:30,15,8.422,0.357
2024-03-04 13:30,15,8.242,0.972
2024-03-04 13:30,23,6.753,0.987
2024-03-04 13:30,24,7.849,0.941
2024-03-04 14:00,3,7.512,0.903
2024-03-04 14:00,14,6.224,0.891
2024-03-04 14:00,19,6.906,0.929
2024-03-04 14:00,19,6.837,0.975
2024-03-04 14:30,1,6.982,0.977
2024-03-04 14:30,8,7.406,0.971
2024-03-04 14:30,12,7.306,0.965
2024-03-04 14:30,13,7.562,0.948
2024-03-04 14:30,16,8.105,0.952
2024-03-04 14:30,16,7.929,0.965
2024-03-04 14:30,17,8.045,0.962
2024-03-04 15:00,4,6.221,0.965
2024-03-04 15:00,8,7.333,0.954
2024-03-04 15:00,10,6.806,0.986
2024-03-04 15:00,14,6.199,0.967
2024-03-04 15:00,19,6.626,0.961
2024-03-04 15:00,20,5.692,0.884
2024-03-04 15:00,20,5.731,0.984
2024-03-04 15:00,24,7.675,0.904
2024-03-04 15:30,3,7.426,0.966
2024-03-04 15:30,7,6.092,0.945
2024-03-04 15:30,14,5.985,0.936
2024-03-04 15:30,16,7.865,0.922
2024-03-04 15:30,22,6.025,0.904
2024-03-04 15:30,23,6.977,0.996
2024-03-04 16:00,2,7.346,0.933
2024-03-04 16:00,2,7.399,0.988
2024-03-04 16:00,4,5.926,0.938
2024-03-04 16:00,9,7.473,0.983
2024-03-04 16:00,9,7.178,0.993
2024-03-04 16:00,9,7.345,0.912
2024-03-04 16:00,12,7.243,0.96
2024-03-04 16:00,17,8.146,0.972
2024-03-04 16:30,6,5.457,0.9
2024-03-04 16:30,11,8.815,0.897
2024-03-04 16:30,13,7.447,0.379
2024-03-04 16:30,14,6.095,0.956
2024-03-04 16:30,16,7.86,0.995
2024-03-04 16:30,22,6.282,0.935
2024-03-04 16:30,23,6.757,0.944
2024-03-04 16:30,23,6.762,0.931
2024-03-04 17:00,2,7.52,0.972
2024-03-04 17:00,4,6.003,0.96
2024-03-04 17:00,6,5.362,0.945
2024-03-04 17:00,8,7.142,0.978
2024-03-04 17:30,17,7.978,0.981
2024-03-04 17:30,20,5.441,0.982
2024-03-04 17:30,22,6.205,0.983
2024-03-04 17:30,24,7.538,0.964
2024-03-04 18:00,8,7.324,0.943
2024-03-04 18:00,14,6.087,0.968
2024-03-04 18:00,19,6.969,0.976
2024-03-04 18:00,21,6.67,0.907
2024-03-04 18:00,22,6.393,0.958
2024-03-04 18:00,24,7.837,0.985
2024-03-04 18:30,1,7.004,0.965
2024-03-04 18:30,2,7.556,0.933
2024-03-04 18:30,3,7.604,0.945
2024-03-04 18:30,7,6.089,0.981
2024-03-04 18:30,10,6.72,0.971
2024-03-04 18:30,11,8.537,0.974
2024-03-04 18:30,12,7.195,0.972
2024-03-04 18:30,13,7.4,0.951
2024-03-04 18:30,18,6.547,0.933
2024-03-04 18:30,19,6.966,0.964
2024-03-04 19:00,3,7.712,0.991
2024-03-04 19:00,5,9.275,0.95
2024-03-04 19:00,5,8.971,0.981
2024-03-04 19:00,9,7.69,0.982
2024-03-04 19:00,9,7.189,0.986
2024-03-04 19:00,17,7.958,0.935
2024-03-04 19:00,23,6.661,0.965
2024-03-04 19:30,10,6.485,0.911
2024-03-04 19:30,21,6.632,0.897
2024-03-04 19:30,22,6.272,0.91
2024-03-04 19:30,23,6.757,0.924
2024-03-05 06:00,1,7.055,0.92
2024-03-05 06:00,2,7.366,0.923
2024-03-05 06:00,10,6.754,0.978
2024-03-05 06:00,10,6.617,0.613
2024-03-05 06:00,14,6.325,0.946
2024-03-05 06:00,18,6.666,0.974
2024-03-05 06:30,2,7.49,0.959
2024-03-05 06:30,2,7.552,0.975
2024-03-05 06:30,14,6.292,0.923
2024-03-05 06:30,19,6.903,0.927
2024-03-05 06:30,22,6.355,0.994
2024-03-05 07:00,2,7.423,0.96
2024-03-05 07:00,8,7.514,0.954
2024-03-05 07:00,11,8.478,0.944
2024-03-05 07:00,12,7.292,0.917
2024-03-05 07:00,13,7.58,0.893
2024-03-05 07:00,15,8.376,0.961
2024-03-05 07:00,17,8.238,0.363
2024-03-05 07:00,21,6.548,0.945
2024-03-05 07:00,24,7.734,0.983
2024-03-05 07:30,5,8.907,0.914
2024-03-05 07:30,10,6.76,0.927
2024-03-05 07:30,11,8.413,0.895
2024-03-05 07:30,14,6.067,0.939
2024-03-05 07:30,16,8.123,0.962
2024-03-05 07:30,20,5.806,0.895
2024-03-05 08:30,1,7.068,0.948
2024-03-05 08:30,13,7.598,0.95
2024-03-05 08:30,14,6.105,0.893
2024-03-05 08:30,21,6.551,0.979
2024-03-05 08:30,23,6.838,0.921
2024-03-05 09:00,10,6.712,0.911
2024-03-05 09:00,10,6.604,0.945
2024-03-05 09:00,16,7.772,0.439
2024-03-05 09:30,2,7.468,0.328
2024-03-05 09:30,7,6.186,0.997
2024-03-05 09:30,17,8.036,0.95
2024-03-05 09:30,21,6.688,0.978
2024-03-05 09:30,22,6.465,0.887
2024-03-05 09:30,23,6.708,0.433
2024-03-05 10:00,5,9.125,0.993
2024-03-05 10:00,7,6.202,0.946
2024-03-05 10:00,9,8.167,0.926
2024-03-05 10:00,14,6.116,0.942
2024-03-05 10:00,20,5.403,0.912
2024-03-05 10:00,22,6.371,0.92
2024-03-05 10:30,3,7.629,0.994
2024-03-05 10:30,3,7.458,0.967
2024-03-05 10:30,6,5.676,0.92
2024-03-05 10:30,22,6.176,0.96
2024-03-05 11:00,8,7.302,0.98
2024-03-05 11:00,9,7.515,0.983
2024-03-05 11:00,23,6.746,0.927
2024-03-05 11:00,23,6.837,0.979
2024-03-05 11:30,4,5.919,0.901
2024-03-05 11:30,9,7.402,0.973
2024-03-05 11:30,12,7.301,0.87
2024-03-05 11:30,12,7.186,0.981
2024-03-05 11:30,12,7.313,0.92
2024-03-05 11:30,13,7.823,0.942
2024-03-05 11:30,13,7.774,0.956
2024-03-05 11:30,15,8.272,0.975
2024-03-05 11:30,15,8.44,0.937
2024-03-05 11:30,17,7.984,0.98
2024-03-05 11:30,24,7.384,0.954
2024-03-05 12:00,1,7.171,0.911
2024-03-05 12:00,6,5.576,0.915
2024-03-05 12:00,8,7.457,0.942
2024-03-05 12:00,11,8.435,0.916
2024-03-05 12:00,11,8.466,0.965
2024-03-05 12:00,18,6.646,0.892
2024-03-05 12:30,7,6.162,0.976
2024-03-05 12:30,10,6.713,0.911
2024-03-05 12:30,21,6.403,0.955
2024-03-05 12:30,23,6.846,0.643
2024-03-05 13:00,2,7.702,0.956
2024-03-05 13:00,10,6.887,0.983
2024-03-05 13:00,11,8.431,0.922
2024-03-05 13:00,13,7.859,0.975
2024-03-05 13:00,14,6.263,0.968
2024-03-05 13:00,15,8.304,0.923
2024-03-05 13:00,20,6.009,0.973
2024-03-05 13:30,1,7.288,0.963
2024-03-05 13:30,4,6.005,0.945
2024-03-05 13:30,7,6.155,0.971
2024-03-05 13:30,17,8.192,0.955
2024-03-05 13:30,17,8.099,0.964
2024-03-05 13:30,19,6.949,0.884
2024-03-05 13:30,20,5.729,0.915
2024-03-05 13:30,23,6.75,0.921
2024-03-05 14:00,1,6.723,0.931
2024-03-05 14:00,1,6.802,0.953
2024-03-05 14:00,6,5.795,0.933
2024-03-05 14:00,7,6.361,0.967
2024-03-05 14:00,11,8.253,0.982
2024-03-05 14:00,16,7.855,0.989
2024-03-05 14:00,24,7.595,0.955
2024-03-05 14:30,3,7.692,0.952
2024-03-05 14:30,4,5.964,0.965
2024-03-05 14:30,16,8.088,0.986
2024-03-05 15:00,2,7.578,0.954
2024-03-05 15:00,6,5.602,0.997
2024-03-05 15:00,13,7.793,0.971
2024-03-05 15:00,19,6.93,0.906
2024-03-05 15:00,19,6.885,0.981
2024-03-05 15:00,21,6.575,0.973
2024-03-05 15:30,8,7.266,0.944
2024-03-05 15:30,18,6.434,0.462
2024-03-05 15:30,20,5.881,0.621
2024-03-05 16:00,4,5.915,0.95
2024-03-05 16:00,5,9.065,0.954
2024-03-05 16:00,14,6.134,0.963
2024-03-05 16:00,14,6.201,0.37
2024-03-05 16:30,5,9.093,0.985
2024-03-05 16:30,12,7.348,0.852
2024-03-05 16:30,16,7.769,0.988
2024-03-05 17:00,4,6.029,0.948
2024-03-05 17:00,7,6.343,0.955
2024-03-05 17:00,19,6.894,0.983
2024-03-05 17:00,19,6.94,0.988
2024-03-05 17:00,20,5.753,0.952
2024-03-05 18:00,3,7.483,0.914
2024-03-05 18:00,5,8.903,0.424
2024-03-05 18:00,11,8.386,0.978
2024-03-05 18:00,16,7.724,0.908
2024-03-05 18:00,18,6.956,0.96
2024-03-05 18:00,18,6.71,0.915
2024-03-05 18:30,6,5.566,0.945
2024-03-05 18:30,6,5.534,0.932
2024-03-05 18:30,11,8.619,0.918
2024-03-05 18:30,12,7.248,0.497
2024-03-05 18:30,12,7.329,0.868
2024-03-05 18:30,16,7.69,0.946
2024-03-05 18:30,19,7.007,0.989
2024-03-05 18:30,24,7.646,0.933
2024-03-05 19:00,7,6.058,0.904
2024-03-05 19:00,10,6.743,0.944
2024-03-05 19:30,3,7.755,0.93
2024-03-05 19:30,9,7.282,0.946
2024-03-05 19:30,16,7.835,0.914
2024-03-05 19:30,19,6.651,0.957
2024-03-05 19:30,23,6.782,0.919
2024-03-06 06:00,6,5.532,0.951
2024-03-06 06:00,6,5.835,0.934
2024-03-06 06:00,7,6.42,0.981
2024-03-06 06:00,7,6.502,0.923
2024-03-06 06:30,8,7.204,0.984
2024-03-06 06:30,15,8.266,0.964
2024-03-06 06:30,15,8.516,0.903
2024-03-06 06:30,20,5.761,0.922
2024-03-06 06:30,24,8.014,0.98
2024-03-06 07:00,1,6.924,0.898
2024-03-06 07:00,1,7.118,0.92
2024-03-06 07:00,2,7.592,0.976
2024-03-06 07:00,21,6.478,0.978
2024-03-06 07:30,4,5.872,0.968
2024-03-06 07:30,10,6.706,0.901
2024-03-06 07:30,16,7.927,0.957
2024-03-06 07:30,18,6.583,0.982
2024-03-06 08:00,7,6.308,0.975
2024-03-06 08:00,16,8.24,0.962
2024-03-06 08:00,22,5.785,0.945
2024-03-06 08:00,23,6.721,0.947
2024-03-06 08:30,3,7.588,0.944
2024-03-06 08:30,7,6.352,0.986
2024-03-06 08:30,8,7.109,0.954
2024-03-06 08:30,11,8.608,0.907
2024-03-06 08:30,15,8.128,0.965
2024-03-06 08:30,23,6.579,0.934
2024-03-06 08:30,23,6.787,0.944
2024-03-06 09:00,3,7.706,0.94
2024-03-06 09:00,7,6.199,0.61
2024-03-06 09:00,14,6.351,0.953
2024-03-06 09:00,15,8.413,0.886
2024-03-06 09:00,21,6.409,0.332
2024-03-06 09:00,23,6.848,0.989
2024-03-06 09:30,1,7.104,0.965
2024-03-06 09:30,4,5.996,0.901
2024-03-06 09:30,6,5.409,0.939
2024-03-06 09:30,10,6.733,0.947
2024-03-06 09:30,16,8.029,0.577
2024-03-06 09:30,17,8.156,0.938
2024-03-06 09:30,18,6.776,0.923
2024-03-06 09:30,24,7.997,0.982
2024-03-06 10:00,13,7.684,0.986
2024-03-06 10:00,21,6.671,0.945
2024-03-06 10:30,5,9.033,0.911
2024-03-06 10:30,6,5.629,0.973
2024-03-06 10:30,12,7.393,0.945
2024-03-06 10:30,15,8.251,0.926
2024-03-06 10:30,18,6.956,0.968
2024-03-06 10:30,19,6.963,0.98
2024-03-06 10:30,22,6.45,0.991
2024-03-06 11:00,1,7.395,0.915
2024-03-06 11:00,10,6.762,0.979
2024-03-06 11:00,13,7.567,0.977
2024-03-06 11:00,14,6.248,0.934
2024-03-06 11:00,22,6.515,0.909
2024-03-06 11:00,24,7.736,0.921
2024-03-06 11:30,1,7.009,0.982
2024-03-06 11:30,2,7.768,0.39
2024-03-06 11:30,18,6.817,0.939
2024-03-06 11:30,23,6.87,0.911
2024-03-06 11:30,24,7.614,0.94
2024-03-06 12:00,17,8.304,0.992
2024-03-06 12:00,19,7.054,0.981
2024-03-06 12:00,20,5.811,0.952
2024-03-06 12:00,20,5.546,0.932
2024-03-06 12:30,7,6.268,0.962
2024-03-06 12:30,21,6.738,0.924
2024-03-06 13:00,4,5.981,0.948
2024-03-06 13:00,5,9.24,0.823
2024-03-06 13:00,8,7.143,0.968
2024-03-06 13:00,17,8.131,0.589
2024-03-06 13:30,2,7.588,0.981
2024-03-06 13:30,6,5.693,0.906
2024-03-06 13:30,9,7.849,0.937
2024-03-06 13:30,18,6.693,0.946
2024-03-06 13:30,20,5.789,0.983
2024-03-06 13:30,21,6.541,0.856
2024-03-06 14:00,4,5.894,0.918
2024-03-06 14:00,16,7.733,0.892
2024-03-06 14:00,18,6.74,0.905
2024-03-06 14:00,24,7.853,0.934
2024-03-06 14:30,1,7.162,0.957
2024-03-06 14:30,3,7.728,0.954
2024-03-06 14:30,7,6.47,0.976
2024-03-06 14:30,8,7.444,0.965
2024-03-06 14:30,11,8.561,0.955
2024-03-06 14:30,11,8.33,0.935
2024-03-06 14:30,12,7.348,0.332
2024-03-06 14:30,14,6.406,0.932
2024-03-06 14:30,21,6.702,0.88
2024-03-06 14:30,22,6.302,0.968
2024-03-06 15:00,3,7.543,0.983
2024-03-06 15:00,9,7.787,0.955
2024-03-06 15:00,15,8.321,0.969
2024-03-06 15:00,15,8.406,0.923
2024-03-06 15:00,20,5.957,0.902
2024-03-06 15:00,22,6.275,0.967
2024-03-06 15:00,24,7.727,0.886
2024-03-06 15:30,3,7.704,0.969
2024-03-06 15:30,5,9.104,0.919
2024-03-06 15:30,5,8.967,0.991
2024-03-06 15:30,11,8.147,0.57
2024-03-06 15:30,13,7.715,0.997
2024-03-06 15:30,13,7.594,0.981
2024-03-06 15:30,19,6.955,0.932
2024-03-06 15:30,22,6.155,0.936
2024-03-06 15:30,23,6.779,0.97
2024-03-06 16:00,2,7.849,0.985
2024-03-06 16:00,13,7.664,0.932
2024-03-06 16:00,19,6.946,0.971
2024-03-06 16:00,19,6.915,0.593
2024-03-06 16:30,1,7.305,0.926
2024-03-06 16:30,2,7.778,0.891
2024-03-06 16:30,8,7.117,0.986
2024-03-06 16:30,10,6.707,0.886
2024-03-06 16:30,21,6.656,0.955
2024-03-06 17:00,3,7.721,0.969
2024-03-06 17:00,8,7.355,0.926
2024-03-06 17:00,9,7.853,0.909
2024-03-06 17:00,10,6.669,0.885
2024-03-06 17:00,16,7.537,0.963
2024-03-06 17:30,3,7.818,0.97
2024-03-06 17:30,11,8.617,0.915
2024-03-06 17:30,12,7.44,0.963
2024-03-06 17:30,16,8.113,0.968
2024-03-06 17:30,21,6.589,0.959
2024-03-06 17:30,24,8.03,0.959
2024-03-06 18:00,10,6.752,0.954
2024-03-06 18:00,18,6.802,0.974
2024-03-06 18:30,5,8.834,0.983
2024-03-06 18:30,9,7.587,0.901
2024-03-06 18:30,11,8.588,0.984
2024-03-06 18:30,11,8.478,0.939
2024-03-06 18:30,13,7.543,0.988
2024-03-06 18:30,14,6.372,0.967
2024-03-06 18:30,14,6.187,0.585
2024-03-06 19:00,1,6.819,0.911
2024-03-06 19:00,4,6.193,0.393
2024-03-06 19:00,7,6.316,0.651
2024-03-06 19:00,8,7.279,0.9
2024-03-06 19:00,9,7.384,0.988
2024-03-06 19:00,12,7.277,0.922
2024-03-06 19:00,14,6.267,0.956
2024-03-06 19:00,17,8.193,0.981
2024-03-06 19:30,2,7.566,0.936
2024-03-06 19:30,13,7.584,0.929
2024-03-06 19:30,24,7.838,0.997
2024-03-07 06:00,12,7.385,0.556
2024-03-07 06:00,22,6.18,0.585
2024-03-07 06:30,12,7.282,0.602
2024-03-07 07:00,5,9.337,0.65
2024-03-07 07:00,5,9.066,0.744
2024-03-07 07:00,15,8.414,0.664
2024-03-07 08:30,4,6.199,0.688
2024-03-07 08:30,11,8.533,0.663
2024-03-07 08:30,14,6.141,0.834
2024-03-07 09:00,10,6.634,0.573
2024-03-07 09:00,21,6.724,0.688
2024-03-07 09:30,6,5.803,0.579
2024-03-07 09:30,9,7.859,0.721
2024-03-07 09:30,19,6.893,0.821
2024-03-07 10:00,20,5.748,0.661
2024-03-07 10:30,15,8.24,0.617
2024-03-07 11:00,2,7.643,0.674
2024-03-07 11:00,17,8.138,0.722
2024-03-07 11:00,20,6.215,0.831
2024-03-07 11:30,2,7.676,0.728
2024-03-07 11:30,21,6.738,0.678
2024-03-07 11:30,24,7.91,0.724
2024-03-07 12:30,10,6.821,0.685
2024-03-07 12:30,22,6.659,0.719
2024-03-07 13:30,3,7.802,0.844
2024-03-07 15:00,9,7.659,0.689
2024-03-07 15:00,13,7.799,0.844
2024-03-07 15:30,8,7.062,0.844
2024-03-07 15:30,18,6.639,0.555
2024-03-07 16:00,1,7.004,0.698
2024-03-07 16:00,7,6.353,0.779
2024-03-07 16:30,16,8.147,0.704
2024-03-07 18:00,3,7.941,0.684
2024-03-07 18:00,14,6.138,0.635
2024-03-07 18:30,11,8.622,0.737
2024-03-07 18:30,23,6.875,0.706
2024-03-07 19:30,18,6.926,0.671
2024-03-08 06:00,1,7.07,0.94
2024-03-08 06:00,2,7.868,0.876
2024-03-08 06:00,11,8.468,0.962
2024-03-08 06:00,11,8.448,0.962
2024-03-08 06:00,17,8.184,0.899
2024-03-08 06:00,22,6.26,0.9
2024-03-08 06:30,11,8.203,0.97
2024-03-08 06:30,15,8.478,0.983
2024-03-08 06:30,22,6.488,0.944
2024-03-08 06:30,22,6.221,0.965
2024-03-08 06:30,23,6.751,0.934
2024-03-08 07:00,2,7.746,0.957
2024-03-08 07:00,7,6.343,0.926
2024-03-08 07:00,12,7.321,0.922
2024-03-08 07:00,22,6.853,0.972
2024-03-08 07:30,2,7.824,0.966
2024-03-08 07:30,3,7.842,0.946
2024-03-08 07:30,4,6.054,0.974
2024-03-08 07:30,6,5.642,0.988
2024-03-08 07:30,8,7.223,0.938
2024-03-08 07:30,9,7.836,0.95
2024-03-08 07:30,15,8.463,0.954
2024-03-08 07:30,15,8.481,0.942
2024-03-08 07:30,19,7.09,0.979
2024-03-08 08:00,1,7.125,0.926
2024-03-08 08:00,3,7.597,0.865
2024-03-08 08:00,7,6.486,0.939
2024-03-08 08:00,12,7.405,0.957
2024-03-08 08:00,14,6.334,0.955
2024-03-08 08:00,21,6.537,0.929
2024-03-08 08:30,6,5.719,0.947
2024-03-08 08:30,11,8.498,0.976
2024-03-08 08:30,12,7.38,0.937
2024-03-08 08:30,16,8.102,0.936
2024-03-08 08:30,17,8.179,0.86
2024-03-08 08:30,24,7.866,0.984
2024-03-08 09:00,6,5.84,0.968
2024-03-08 09:00,8,7.36,0.937
2024-03-08 09:00,17,8.216,0.474
2024-03-08 09:00,24,8.033,0.964
2024-03-08 09:30,2,7.847,0.933
2024-03-08 09:30,6,5.522,0.989
2024-03-08 09:30,8,7.541,0.955
2024-03-08 09:30,10,6.704,0.926
2024-03-08 09:30,10,6.748,0.868
2024-03-08 09:30,15,8.378,0.937
2024-03-08 10:00,5,8.947,0.91
2024-03-08 10:00,13,7.651,0.659
2024-03-08 10:00,19,7.019,0.99
2024-03-08 10:00,20,5.944,0.954
2024-03-08 10:00,23,6.733,0.93
2024-03-08 10:30,1,7.009,0.59
2024-03-08 10:30,3,7.7,0.915
2024-03-08 10:30,4,5.861,0.966
2024-03-08 10:30,8,7.233,0.935
2024-03-08 10:30,10,6.496,0.946
2024-03-08 10:30,10,6.719,0.975
2024-03-08 10:30,13,7.322,0.907
2024-03-08 10:30,14,6.587,0.935
2024-03-08 10:30,24,7.937,0.958
2024-03-08 11:00,1,6.87,0.984
2024-03-08 11:00,5,9.132,0.956
2024-03-08 11:00,7,6.62,0.94
2024-03-08 11:00,9,7.849,0.958
2024-03-08 11:30,7,6.498,0.422
2024-03-08 12:00,5,9.176,0.905
2024-03-08 12:00,5,9.222,0.966
2024-03-08 12:00,8,7.261,0.976
2024-03-08 12:00,14,6.094,0.946
2024-03-08 12:00,15,8.558,0.897
2024-03-08 12:00,22,6.516,0.975
2024-03-08 12:30,15,8.411,0.896
2024-03-08 12:30,16,8.021,0.942
2024-03-08 12:30,21,6.607,0.984
2024-03-08 13:00,1,7.495,0.867
2024-03-08 13:00,2,7.81,0.927
2024-03-08 13:00,9,7.944,0.955
2024-03-08 13:00,10,6.724,0.953
